,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
23539,20180502,002931.SZ,光大证券股份有限公司奉化南山路证券营业部,980.08,1.8,3.77,0.01,976.31
23540,20180504,300693.SZ,光大证券股份有限公司奉化南山路证券营业部,889.24,0.96,7.39,0.01,881.85
23541,20180507,300624.SZ,光大证券股份有限公司奉化南山路证券营业部,1765.57,2.29,1.18,0.0,1764.39
23542,20180507,300693.SZ,光大证券股份有限公司奉化南山路证券营业部,7.69,0.02,747.84,1.67,-740.15
23543,20180507,603976.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,819.6,2.94,-819.6
23544,20180508,300624.SZ,光大证券股份有限公司奉化南山路证券营业部,13.81,0.01,1751.19,1.66,-1737.38
23545,20180510,300611.SZ,光大证券股份有限公司奉化南山路证券营业部,452.24,0.83,13.48,0.02,438.76
23546,20180511,300515.SZ,光大证券股份有限公司奉化南山路证券营业部,2.16,0.01,290.36,0.95,-288.2
23547,20180511,300611.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,438.13,1.37,-438.13
23548,20180514,002877.SZ,光大证券股份有限公司奉化南山路证券营业部,429.34,0.77,26.78,0.05,402.56
23549,20180516,603596.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,837.16,0.82,-837.16
23550,20180525,300643.SZ,光大证券股份有限公司奉化南山路证券营业部,735.38,1.37,16.3,0.03,719.08
23551,20180525,603069.SH,光大证券股份有限公司奉化南山路证券营业部,799.31,1.89,0.0,0.0,799.31
23552,20180528,300643.SZ,光大证券股份有限公司奉化南山路证券营业部,132.76,0.26,710.26,1.39,-577.49
23553,20180528,603069.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,811.07,1.89,-811.07
23554,20180529,002220.SZ,光大证券股份有限公司奉化南山路证券营业部,77.04,0.36,977.99,4.56,-900.95
23555,20180529,300743.SZ,光大证券股份有限公司奉化南山路证券营业部,824.08,0.81,14.57,0.01,809.5
23556,20180530,300643.SZ,光大证券股份有限公司奉化南山路证券营业部,152.53,0.14,884.2,0.83,-731.67
23557,20180604,300542.SZ,光大证券股份有限公司奉化南山路证券营业部,344.84,0.79,3.14,0.01,341.7
23558,20180604,603908.SH,光大证券股份有限公司奉化南山路证券营业部,696.98,3.47,0.0,0.0,696.98
23559,20180607,603486.SH,光大证券股份有限公司奉化南山路证券营业部,103.37,7.84,0.0,0.0,103.37
23560,20180615,601330.SH,光大证券股份有限公司奉化南山路证券营业部,30.01,28.34,0.0,0.0,30.01
23561,20180619,601330.SH,光大证券股份有限公司奉化南山路证券营业部,30.01,5.04,0.0,0.0,30.01
23562,20180622,002919.SZ,光大证券股份有限公司奉化南山路证券营业部,221.11,0.83,0.0,0.0,221.11
23563,20180625,002919.SZ,光大证券股份有限公司奉化南山路证券营业部,15.13,0.06,223.78,0.86,-208.65
23564,20180628,300648.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,389.83,1.96,-389.83
23565,20180629,002725.SZ,光大证券股份有限公司奉化南山路证券营业部,391.15,0.84,325.82,0.7,65.33
23567,20180702,000995.SZ,光大证券股份有限公司奉化南山路证券营业部,177.7,2.81,108.85,1.72,68.85
23568,20180702,002725.SZ,光大证券股份有限公司奉化南山路证券营业部,203.4,0.44,420.67,0.92,-217.27
23569,20180703,002211.SZ,光大证券股份有限公司奉化南山路证券营业部,763.96,1.35,1.86,0.0,762.1
23570,20180704,600870.SH,光大证券股份有限公司奉化南山路证券营业部,250.1,4.74,0.0,0.0,250.1
23571,20180718,603637.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,236.98,1.87,-236.98
23572,20180720,603637.SH,光大证券股份有限公司奉化南山路证券营业部,168.05,1.0,0.0,0.0,168.05
23573,20180724,300586.SZ,光大证券股份有限公司奉化南山路证券营业部,0.56,0.0,461.45,0.92,-460.9
23574,20180726,603713.SH,光大证券股份有限公司奉化南山路证券营业部,96.72,7.72,0.0,0.0,96.72
23575,20180727,000633.SZ,光大证券股份有限公司奉化南山路证券营业部,432.6,2.71,0.58,0.0,432.02
23576,20180730,300492.SZ,光大证券股份有限公司奉化南山路证券营业部,368.21,1.14,3.04,0.01,365.17
23577,20180731,300492.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,309.38,1.54,-309.38
23578,20180801,600225.SH,光大证券股份有限公司奉化南山路证券营业部,413.02,1.6,0.0,0.0,413.02
23579,20180802,000159.SZ,光大证券股份有限公司奉化南山路证券营业部,248.27,1.79,0.19,0.0,248.08
23580,20180806,600281.SH,光大证券股份有限公司奉化南山路证券营业部,425.63,8.86,0.0,0.0,425.63
23581,20180808,300430.SZ,光大证券股份有限公司奉化南山路证券营业部,245.74,1.31,242.46,1.29,3.28
23582,20180810,002915.SZ,光大证券股份有限公司奉化南山路证券营业部,241.07,0.93,0.0,0.0,241.07
23583,20180816,000971.SZ,光大证券股份有限公司奉化南山路证券营业部,6.23,0.01,472.34,1.12,-466.11
23584,20180816,600455.SH,光大证券股份有限公司奉化南山路证券营业部,136.55,1.9,0.0,0.0,136.55
23585,20180817,300471.SZ,光大证券股份有限公司奉化南山路证券营业部,738.15,3.26,0.0,0.0,738.15
23586,20180822,300563.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,300.46,1.05,-300.46
23587,20180822,603032.SH,光大证券股份有限公司奉化南山路证券营业部,470.88,2.05,0.0,0.0,470.88
23588,20180823,603032.SH,光大证券股份有限公司奉化南山路证券营业部,556.95,1.69,0.0,0.0,556.95
23589,20180823,603032.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,495.46,1.5,-495.46
23590,20180827,300588.SZ,光大证券股份有限公司奉化南山路证券营业部,614.68,3.36,10.01,0.05,604.67
23591,20180828,300588.SZ,光大证券股份有限公司奉化南山路证券营业部,0.75,0.0,665.65,2.11,-664.89
23592,20180903,603192.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,8.26,0.64,-8.26
23593,20180904,000669.SZ,光大证券股份有限公司奉化南山路证券营业部,406.32,1.33,288.39,0.94,117.93
23594,20180911,002871.SZ,光大证券股份有限公司奉化南山路证券营业部,1.4,0.01,304.21,1.84,-302.8
23595,20180911,300703.SZ,光大证券股份有限公司奉化南山路证券营业部,202.5,1.39,8.76,0.06,193.74
23596,20180912,002692.SZ,光大证券股份有限公司奉化南山路证券营业部,288.05,0.94,4.97,0.02,283.08
23597,20180914,300023.SZ,光大证券股份有限公司奉化南山路证券营业部,550.78,3.68,11.2,0.07,539.58
23598,20180917,002297.SZ,光大证券股份有限公司奉化南山路证券营业部,684.57,2.34,3.48,0.01,681.09
23599,20180917,300023.SZ,光大证券股份有限公司奉化南山路证券营业部,821.46,2.27,574.19,1.58,247.27
23601,20180918,300103.SZ,光大证券股份有限公司奉化南山路证券营业部,241.36,1.63,3.53,0.02,237.83
23602,20180918,300265.SZ,光大证券股份有限公司奉化南山路证券营业部,530.25,2.61,0.0,0.0,530.25
23603,20180919,002445.SZ,光大证券股份有限公司奉化南山路证券营业部,149.43,3.46,0.0,0.0,149.43
23604,20180927,002667.SZ,光大证券股份有限公司奉化南山路证券营业部,467.99,1.17,443.07,1.11,24.92
23605,20181008,600532.SH,光大证券股份有限公司奉化南山路证券营业部,586.15,1.96,0.0,0.0,586.15
23606,20181009,300023.SZ,光大证券股份有限公司奉化南山路证券营业部,278.24,0.99,403.51,1.44,-125.27
23607,20181009,600532.SH,光大证券股份有限公司奉化南山路证券营业部,717.29,0.84,0.0,0.0,717.29
23608,20181010,002931.SZ,光大证券股份有限公司奉化南山路证券营业部,542.09,1.61,129.22,0.38,412.86
23610,20181010,300023.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,298.17,1.08,-298.17
23613,20181010,600521.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,525.15,19.53,-525.15
23615,20181012,002935.SZ,光大证券股份有限公司奉化南山路证券营业部,338.95,0.64,3.86,0.01,335.08
23616,20181012,300670.SZ,光大证券股份有限公司奉化南山路证券营业部,469.83,1.5,16.94,0.05,452.89
23619,20181015,300670.SZ,光大证券股份有限公司奉化南山路证券营业部,0.81,0.0,522.93,2.15,-522.12
23620,20181016,002931.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,427.65,0.86,-427.65
23621,20181016,300216.SZ,光大证券股份有限公司奉化南山路证券营业部,178.38,0.48,475.88,1.29,-297.5
23622,20181017,002795.SZ,光大证券股份有限公司奉化南山路证券营业部,425.11,1.3,0.47,0.0,424.64
23625,20181018,002795.SZ,光大证券股份有限公司奉化南山路证券营业部,2.37,0.01,402.69,1.47,-400.32
23626,20181018,600385.SH,光大证券股份有限公司奉化南山路证券营业部,160.21,3.56,0.0,0.0,160.21
23627,20181022,300518.SZ,光大证券股份有限公司奉化南山路证券营业部,368.01,1.06,0.63,0.0,367.38
23629,20181022,300552.SZ,光大证券股份有限公司奉化南山路证券营业部,616.83,5.09,38.32,0.32,578.51
23630,20181023,300508.SZ,光大证券股份有限公司奉化南山路证券营业部,240.57,4.08,0.0,0.0,240.57
23631,20181023,300518.SZ,光大证券股份有限公司奉化南山路证券营业部,0.58,0.0,352.35,1.45,-351.77
23632,20181024,300508.SZ,光大证券股份有限公司奉化南山路证券营业部,524.84,1.55,322.41,0.95,202.42
23634,20181025,300508.SZ,光大证券股份有限公司奉化南山路证券营业部,6.27,0.02,537.24,1.71,-530.97
23635,20181029,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,636.63,2.75,0.0,0.0,636.63
23636,20181029,002708.SZ,光大证券股份有限公司奉化南山路证券营业部,159.84,1.69,0.1,0.0,159.74
23637,20181029,601218.SH,光大证券股份有限公司奉化南山路证券营业部,251.82,17.17,0.0,0.0,251.82
23638,20181101,000633.SZ,光大证券股份有限公司奉化南山路证券营业部,489.65,3.11,0.0,0.0,489.65
23640,20181102,000993.SZ,光大证券股份有限公司奉化南山路证券营业部,402.03,1.8,0.0,0.0,402.03
23641,20181105,000593.SZ,光大证券股份有限公司奉化南山路证券营业部,447.58,1.34,5.22,0.02,442.36
23642,20181108,000025.SZ,光大证券股份有限公司奉化南山路证券营业部,647.24,3.87,10.15,0.06,637.09
23643,20181108,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,577.05,1.2,898.28,1.87,-321.23
23647,20181109,000609.SZ,光大证券股份有限公司奉化南山路证券营业部,1.75,0.01,277.64,1.92,-275.89
23648,20181109,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,846.57,1.25,615.04,0.91,231.53
23649,20181112,000509.SZ,光大证券股份有限公司奉化南山路证券营业部,601.69,1.34,11.39,0.03,590.3
23650,20181112,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,78.47,0.09,925.65,1.12,-847.18
23652,20181113,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,704.51,1.09,90.42,0.14,614.09
23654,20181113,603389.SH,光大证券股份有限公司奉化南山路证券营业部,557.37,1.46,0.0,0.0,557.37
23655,20181114,603389.SH,光大证券股份有限公司奉化南山路证券营业部,1518.01,1.67,0.0,0.0,1518.01
23656,20181114,603389.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,757.29,0.84,-757.29
23659,20181115,000068.SZ,光大证券股份有限公司奉化南山路证券营业部,701.16,1.57,1.16,0.0,700.0
23660,20181115,300730.SZ,光大证券股份有限公司奉化南山路证券营业部,525.32,1.1,8.0,0.02,517.32
23662,20181115,600512.SH,光大证券股份有限公司奉化南山路证券营业部,553.39,2.62,0.0,0.0,553.39
23663,20181115,603389.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,968.96,1.89,-968.96
23664,20181116,300018.SZ,光大证券股份有限公司奉化南山路证券营业部,809.06,2.07,4.26,0.01,804.8
23666,20181116,300730.SZ,光大证券股份有限公司奉化南山路证券营业部,9.78,0.02,517.15,0.96,-507.37
23667,20181119,300018.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,948.34,2.43,-948.34
23668,20181119,300234.SZ,光大证券股份有限公司奉化南山路证券营业部,863.4,3.19,40.79,0.15,822.6
23670,20181120,300234.SZ,光大证券股份有限公司奉化南山路证券营业部,389.15,2.39,743.65,4.58,-354.5
23672,20181121,000622.SZ,光大证券股份有限公司奉化南山路证券营业部,42.93,0.05,705.15,0.84,-662.22
23675,20181121,002504.SZ,光大证券股份有限公司奉化南山路证券营业部,408.88,4.26,4.07,0.04,404.81
23676,20181122,300645.SZ,光大证券股份有限公司奉化南山路证券营业部,570.83,0.85,370.44,0.55,200.39
23677,20181123,603378.SH,光大证券股份有限公司奉化南山路证券营业部,549.1,2.49,0.0,0.0,549.1
23678,20181126,300074.SZ,光大证券股份有限公司奉化南山路证券营业部,1089.48,2.26,17.58,0.04,1071.9
23680,20181126,603378.SH,光大证券股份有限公司奉化南山路证券营业部,292.25,2.31,0.0,0.0,292.25
23681,20181126,603378.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,485.23,3.83,-485.23
23682,20181127,300074.SZ,光大证券股份有限公司奉化南山路证券营业部,33.26,0.08,968.37,2.35,-935.11
23683,20181128,002591.SZ,光大证券股份有限公司奉化南山路证券营业部,18.24,0.07,681.35,2.64,-663.11
23684,20181130,002288.SZ,光大证券股份有限公司奉化南山路证券营业部,1322.96,1.58,11.88,0.01,1311.08
23687,20181203,600776.SH,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,638.98,1.6,-638.98
23688,20181205,000722.SZ,光大证券股份有限公司奉化南山路证券营业部,0.0,0.0,365.31,5.55,-365.31
23689,20181205,000806.SZ,光大证券股份有限公司奉化南山路证券营业部,356.83,0.6,31.17,0.05,325.66
23690,20181205,002288.SZ,光大证券股份有限公司奉化南山路证券营业部,667.62,1.16,23.13,0.04,644.49
23691,20181206,300356.SZ,光大证券股份有限公司奉化南山路证券营业部,753.84,1.88,72.0,0.18,681.84
