中国银河证券股份有限公司厦门民族路证券营业部,22
中信证券股份有限公司丽水寿尔福路证券营业部,22
申万宏源证券有限公司上海崇明区川心街证券营业部,22
中国银河证券股份有限公司太原迎泽西大街证券营业部,22
中银国际证券有限责任公司杭州庆春路证券营业部,22
东兴证券股份有限公司北京北四环中路证券营业部,22
长江证券股份有限公司武汉胜利街证券营业部,22
申万宏源证券有限公司湘潭建设北路证券营业部,22
中泰证券股份有限公司威海海滨北路证券营业部,22
光大证券股份有限公司青岛香港西路证券营业部,22
中泰证券股份有限公司慈溪天九街证券营业部,22
长城国瑞证券有限公司北京远大路证券营业部,22
财通证券股份有限公司杭州东湖南路证券营业部,22
世纪证券有限责任公司深圳福虹路证券营业部,22
财通证券股份有限公司永康九铃东路证券营业部,22
中泰证券股份有限公司南京中山南路证券营业部,22
华西证券股份有限公司广州珠江东路证券营业部,22
五矿证券交易单元(390132),22
长城证券股份有限公司天台劳动路证券营业部,22
申万宏源证券有限公司成都西一环路证券营业部,22
财达证券股份有限公司唐山国防道证券营业部,22
光大证券股份有限公司惠州麦地路证券营业部（迁址）,22
招商证券股份有限公司深圳招商证券大厦证券营业部,21
中信证券股份有限公司南京洪武北路证券营业部,21
渤海证券股份有限公司天津卫津南路证券营业部,21
广发证券股份有限公司上海分公司,21
中国银河证券股份有限公司杭州体育场路证券营业部,21
海通证券股份有限公司上海闵行区吴中路证券营业部,21
中信建投证券股份有限公司杭州市民街证券营业部,21
国信证券股份有限公司深圳中心路证券营业部,21
招商证券股份有限公司北京西直门北大街营业部,21
安信证券股份有限公司潮州城新西路证券营业部,21
财富证券有限责任公司深圳福华路证券营业部,21
申万宏源西部证券有限公司深圳深南大道证券营业部,21
中信建投证券股份有限公司揭阳黄岐山大道证券营业部,21
长城证券股份有限公司上海延安西路证券营业部,21
第一创业证券股份有限公司温州汤家桥路营业部,21
中信建投证券股份有限公司广州体育东路证券营业部,21
华福证券有限责任公司厦门仙岳路证券营业部,21
广发证券股份有限公司合肥长江中路证券营业部,21
天风证券股份有限公司上海浦明路证券营业部,21
华鑫证券有限责任公司上海惠南镇人民东路证券营业部,21
财通证券股份有限公司杭州庆春路证券营业部,21
华泰证券股份有限公司南京草场门大街证券营业部,21
东方证券股份有限公司成都益州大道证券营业部,21
中信证券（山东）有限责任公司青岛香港东路证券营业部,21
安信证券股份有限公司阳江安宁路证券营业部,21
华宝证券有限责任公司成都天泰路证券营业部,21
中国中投证券有限责任公司北京朝阳路证券营业部,21
财通证券股份有限公司长兴金陵北路证券营业部,21
海通证券股份有限公司杭州瓜沥东灵北路证券营业部,21
华鑫证券有限责任公司深圳分公司,21
兴业证券股份有限公司广西分公司,21
东方证券股份有限公司上海浦东新区浦东南路证券营业部,21
中信证券股份有限公司上海牡丹江路证券营业部,21
光大证券股份有限公司宁波孝闻街证券营业部,21
联储证券有限责任公司义乌四季路证券营业部,21
招商证券股份有限公司厦门湖滨东路证券营业部,21
中泰证券股份有限公司黄山安东路证券营业部,21
广发证券股份有限公司苏州苏州大道东证券营业部,21
中天证券股份有限公司绍兴胜利东路证券营业部,21
中国银河证券股份有限公司广州阅江中路证券营业部,21
中国银河证券股份有限公司福州证券营业部,21
兴业证券股份有限公司安溪中山街证券营业部,21
长江证券股份有限公司北京百万庄大街证券营业部,21
海通证券股份有限公司郑州经七路证券营业部,21
广发证券股份有限公司杭州天目山路证券营业部,21
财达证券股份有限公司唐山龙泽路证券营业部,21
中泰证券股份有限公司聊城柳园南路证券营业部,21
申万宏源证券有限公司宁夏分公司,21
广发证券股份有限公司杭州金华南路证券营业部,21
国泰君安证券股份有限公司上海礼泉路证券营业部,21
联讯证券股份有限公司江门发展大道证券营业部,21
东兴证券股份有限公司福州杨桥中路证券营业部,21
东海证券股份有限公司上海水城南路证券营业部,21
浙商证券股份有限公司丽水分公司,21
东方证券股份有限公司上海嘉定区曹安公路证券营业部,20
国金证券股份有限公司成都武成大街证券营业部,20
招商证券股份有限公司北京知春东里证券营业部,20
中信证券(山东)有限责任公司青岛标山路证券营业部,20
财富证券有限责任公司长沙韶山北路证券营业部,20
华泰证券股份有限公司扬州文昌西路证券营业部,20
申万宏源西部证券有限公司济南历山路证券营业部,20
广发证券股份有限公司汕头珠池路证券营业部,20
海通证券股份有限公司深圳金田路证券营业部,20
东北证券股份有限公司上海虹口区吴淞路证券营业部,20
中信证券股份有限公司平湖建国北路证券营业部,20
华泰证券股份有限公司南昌苏圃路证券营业部,20
国泰君安证券股份有限公司,20
中国银河证券股份有限公司郑州经三路证券营业部,20
中国中投证券有限责任公司东莞虎门证券营业部,20
中信证券股份有限公司四川分公司,20
中航证券有限公司南昌广场南路证券营业部,20
中信证券股份有限公司绍兴分公司,20
华泰证券股份有限公司如皋福寿路证券营业部,20
安信证券股份有限公司上海黄浦区中山南路证券营业部,20
国信证券股份有限公司吉林分公司,20
华创证券有限责任公司上海芦恒路证券营业部,20
华西证券股份有限公司成都西玉龙街证券营业部,20
光大证券股份有限公司东莞石龙证券营业部,20
华鑫证券有限责任公司泉州南山南路证券营业部,20
中国银河证券股份有限公司上海上南路证券营业部,20
国元证券股份有限公司国际部,20
华泰证券股份有限公司常州新北区高新科技园证券营业部,20
中泰证券股份有限公司东营北一路证券营业部,20
方正证券股份有限公司上海川南奉公路证券营业部,20
申万宏源证券有限公司无锡清扬路证券营业部,20
中银国际证券股份有限公司重庆江北证券营业部,20
五矿证券有限公司南京中央路证券营业部,20
安信证券股份有限公司合肥徽州大道证券营业部,20
财通证券股份有限公司丽水北苑路证券营业部,20
信达证券股份有限公司厦门分公司,20
光大证券股份有限公司十堰人民北路证券营业部,20
广发证券股份有限公司辽阳民主路证券营业部,20
光大证券股份有限公司北京丽泽路证券营业部,20
中信建投证券股份有限公司北京青年路证券营业部,20
中国民族证券有限责任公司乐山小十字证券营业部,20
中信建投证券股份有限公司青岛南京路证券营业部,20
东海证券股份有限公司常州延陵中路证券营业部,20
招商证券股份有限公司深圳福华三路证券营业部,20
信达证券股份有限公司杭州丽水路证券营业部,20
华鑫证券有限责任公司西安高新路证券营业部,20
国元证券股份有限公司北京东直门外大街证券营业部,20
金元证券股份有限公司重庆谢家湾证券营业部,20
财达证券股份有限公司沧州广场街证券营业部,20
东兴证券股份有限公司泉州田安路证券营业部,20
中信建投证券股份有限公司台州市府大道证券营业部,20
中国银河证券股份有限公司武汉武珞路证券营业部,20
首创证券有限责任公司厦门厦禾路证券营业部,19
东方证券股份有限公司上海浦东新区牡丹路证券营业部,19
国元证券股份有限公司上海周家嘴路证券营业部,19
海通证券股份有限公司芜湖文化路证券营业部,19
广发证券股份有限公司珠海银桦路证券营业部,19
国元证券股份有限公司杭州萧山金城路证券营业部,19
中信建投证券股份有限公司宁波镇明路证券营业部,19
中国银河证券股份有限公司深圳罗湖证券营业部,19
国泰君安证券股份有限公司瑞安莘阳大道证券营业部,19
长江证券股份有限公司长沙晚报大道证券营业部,19
五矿证券有限公司杭州市心北路证券营业部,19
广发证券股份有限公司深圳新安二路证券营业部,19
华泰证券股份有限公司南京止马营证券营业部,19
广发证券股份有限公司上海中山北二路证券营业部,19
华鑫证券有限责任公司珠海海滨南路证券营业部,19
光大证券股份有限公司哈尔滨经纬二道街证券营业部,19
中信证券股份有限公司杭州朝晖路证券营业部,19
华泰证券股份有限公司天津白堤路证券营业部,19
东北证券股份有限公司上海局门路证券营业部,19
华福证券有限责任公司成都世纪城路证券营业部,19
中泰证券股份有限公司深圳吉祥路证券营业部,19
中信证券股份有限公司上海长寿路证券营业部,19
海通证券股份有限公司常熟海虞北路证券营业部,19
光大证券股份有限公司天津广东路证券营业部,19
中信建投证券股份有限公司南宁中文路证券营业部,19
国金证券股份有限公司成都东城根街证券营业部,19
海通证券股份有限公司广州珠江西路证券营业部,19
国联证券股份有限公司无锡五爱北路证券营业部,19
东方证券股份有限公司上海浦东新区张杨路证券营业部,19
长城证券股份有限公司深圳深南大道证券营业部,19
招商证券股份有限公司重庆金沙门路证券营业部,19
申万宏源西部证券有限公司乌鲁木齐文艺路证券营业部,19
海通证券股份有限公司合肥黄山路证券营业部,19
申万宏源证券有限公司泸州广凤路证券营业部,19
东兴证券股份有限公司北京复兴路证券营业部,19
方正证券股份有限公司南京珠江路证券营业部,19
联讯证券股份有限公司惠州云山西路证券营业部,19
江海证券有限公司上海瞿溪路证券营业部,19
中原证券股份有限公司上海第一分公司,19
广州证券股份有限公司上海杨高南路证券营业部,19
招商证券股份有限公司深圳宝兴路证券营业部,19
渤海证券股份有限公司天津营口道分公司,19
招商证券股份有限公司长沙芙蓉中路证券营业部,19
中国银河证券股份有限公司杭州绍兴路证券营业部,19
中国银河证券股份有限公司北京朝阳门北大街证券营业部,19
申万宏源证券有限公司上海徐汇区龙漕路证券营业部,19
华鑫证券有限责任公司西安南二环证券营业部,19
安信证券股份有限公司茂名文明中路证券营业部,19
中国民族证券有限责任公司哈尔滨赣水路证券营业部,19
国信证券股份有限公司西安友谊东路证券营业部,19
民生证券股份有限公司信用交易部,19
国信证券股份有限公司无锡梁溪路证券营业部,19
中信建投证券股份有限公司长沙星沙证券营业部,19
中国银河证券股份有限公司汕头澄海证券营业部,19
浙商证券股份有限公司金华后街证券营业部,19
国金证券股份有限公司成都温江区柳城商业新街证券营业部,19
申万宏源证券有限公司宁波中兴路证券营业部,19
湘财证券股份有限公司上海江宁路证券营业部,19
东莞证券股份有限公司湖北分公司,19
中信证券股份有限公司嘉善晋阳西路证券营业部,19
国泰君安证券股份有限公司泸州星光路证券营业部,19
中信建投证券股份有限公司上海营口路证券营业部,18
海通证券股份有限公司淄博石化证券营业部,18
西藏东方财富证券股份有限公司北京分公司,18
长江证券股份有限公司杭州西湖大道证券营业部,18
新时代证券股份有限公司上海天山路证券营业部,18
中国银河证券股份有限公司上海虹井路证券营业部,18
海通证券股份有限公司许昌建设路证券营业部,18
安信证券股份有限公司成都领事馆路证券营业部,18
东北证券股份有限公司宁波分公司,18
招商证券股份有限公司北京安外大街证券营业部,18
东莞证券股份有限公司东莞厚街分公司,18
华泰证券股份有限公司镇江分公司,18
中国中投证券有限责任公司佛山顺德东乐路证券营业部,18
中山证券有限责任公司深圳深南大道证券营业部,18
恒泰证券股份有限公司仙游八二五大街证券营业部,18
中邮证券有限责任公司湖北分公司,18
华泰证券股份有限公司盐城分公司,18
西藏东方财富证券股份有限公司成都东大街证券营业部,18
万联证券股份有限公司广州开发区证券营业部,18
中信证券(山东)有限责任公司淄博柳泉路证券营业部,18
国盛证券有限责任公司赣州信丰阳明北路证券营业部,18
中泰证券股份有限公司上海南京西路证券营业部,18
东方证券股份有限公司上海黄浦区中华路证券营业部,18
西藏东方财富证券股份有限公司拉萨察古大道证券营业部,18
安信证券股份有限公司广州新港西路证券营业部,18
安信证券股份有限公司大连汇达街营业部,18
方正证券股份有限公司六盘水青峰路证券营业部,18
方正证券股份有限公司义乌北门街证券营业部,18
中国银河证券股份有限公司深圳福华一路证券营业部,18
中原证券股份有限公司郑州桐柏路证券营业部,18
华泰证券股份有限公司深圳分公司,18
国泰君安证券股份有限公司重庆新南路证券营业部,18
光大证券股份有限公司成都武成大街证券营业部,18
东北证券股份有限公司江阴滨江东路证券营业部,18
中信建投证券股份有限公司,18
兴业证券股份有限公司福州工业路证券营业部,18
安信证券股份有限公司广州中山六路证券营业部,18
招商证券股份有限公司扬州汶河北路证券营业部,18
国信证券股份有限公司广东南海分公司,18
华福证券有限责任公司泉州分公司,18
天风证券股份有限公司长沙韶山中路证券营业部,18
华泰证券股份有限公司西安丈八东路证券营业部,18
华福证券有限责任公司南平分公司,18
上海证券有限责任公司嘉兴中山西路证券营业部,18
广发证券股份有限公司南宁凤翔路证券营业部,18
中山证券有限责任公司厦门湖滨南路证券营业部,18
华西证券股份有限公司成都南一环路证券营业部,18
申万宏源证券有限公司上海徐汇区上中西路证券营业部,18
广发证券股份有限公司南京水佑岗证券营业部,18
中国银河证券股份有限公司郑州南阳路证券营业部,18
国元证券股份有限公司黄山新街证券营业部,18
天风证券股份有限公司武汉和平大道证券营业部,18
华泰证券股份有限公司岳阳五里牌证券营业部,18
首创证券有限责任公司上海共和新路证券营业部,18
长江证券股份有限公司上海张杨路证券营业部,18
中信证券股份有限公司北京天通苑证券营业部,18
方正证券股份有限公司深圳别墅路证券营业部,18
财通证券股份有限公司杭州文二西路证券营业部,18
光大证券股份有限公司北京东中街证券营业部,18
中国中投证券有限责任公司西安友谊东路证券营业部,18
中信建投证券股份有限公司温州大南路证券营业部,18
中国中投证券有限责任公司哈尔滨赣水路证券营业部,18
广发证券股份有限公司深圳彩田路证券营业部,18
方正证券股份有限公司衡阳船山大道证券营业部,18
上海证券有限责任公司商城路证券营业部,18
广发证券股份有限公司石家庄槐安东路证券营业部,18
大同证券有限责任公司重庆新牌坊证券营业部,18
海通证券股份有限公司上海长宁区天山西路证券营业部,18
广发证券股份有限公司珠海情侣中路证券营业部,18
浙商证券股份有限公司温州温迪路证券营业部,18
申万宏源证券有限公司苏州吴中西路证券营业部,18
国联证券股份有限公司深圳海秀路证券营业部,18
方正证券股份有限公司广东分公司,18
信达证券股份有限公司义乌宾王路证券营业部,18
国元证券股份有限公司合肥寿春路第一证券营业部,18
江海证券有限公司上海瑞金南证券营业部,18
国泰君安证券股份有限公司常州延陵中路证券营业部,18
广发证券股份有限公司焦作人民路证券营业部,17
天风证券股份有限公司资阳广场路证券营业部,17
申万宏源西部证券有限公司深圳莲花路证券营业部,17
华融证券股份有限公司青岛苗岭路证券营业部,17
中国中投证券有限责任公司上海西康路证券营业部,17
中国银河证券股份有限公司汕头金砂路证券营业部,17
中国中投证券有限责任公司上海虹口区横浜路证券营业部,17
东兴证券股份有限公司新疆分公司,17
东方证券股份有限公司厦门仙岳路证券营业部,17
新时代证券股份有限公司北京马家堡西路证券营业部,17
申万宏源西部证券有限公司武汉和平大道证券营业部,17
华鑫证券有限责任公司呼和浩特中山西路证券营业部,17
东海证券股份有限公司武汉云彩路证券营业部,17
华泰证券股份有限公司梧州西堤三路证券营业部,17
东方证券股份有限公司温州信河街证券营业部,17
西藏东方财富证券股份有限公司北京陶然亭路证券营业部,17
华鑫证券有限责任公司上海曹杨路证券营业部,17
广发证券股份有限公司肇庆星湖大道证券营业部,17
东兴证券股份有限公司深圳金田路证券营业部,17
中国银河证券股份有限公司台州邮电路证券营业部,17
申万宏源证券有限公司上海浦东新区靖海路证券营业部,17
第一创业证券股份有限公司深圳海天一路证券营业部,17
浙商证券股份有限公司绍兴解放北路证券营业部,17
中信建投证券股份有限公司太原新建路证券营业部,17
中泰证券股份有限公司上海陆家嘴浦电路证券营业部,17
海通证券股份有限公司绍兴劳动路营业部,17
国海证券股份有限公司南宁双拥路证券营业部,17
中国银河证券股份有限公司福州冶山路证券营业部,17
英大证券有限责任公司深圳新城广场证券营业部,17
申万宏源证券有限公司上海普陀区兰溪路证券营业部,17
长江证券股份有限公司成都天府大道证券营业部,17
华泰证券股份有限公司成都天府新区正东中街证券营业部,17
广发证券股份有限公司北京广安门内大街证券营业部,17
中泰证券股份有限公司徐州民主南路证券营业部,17
新时代证券股份有限公司上海武定路证券营业部,17
方正证券股份有限公司长沙留芳岭证券营业部,17
东吴证券股份有限公司北京安德里北街证券营业部,17
中航证券有限公司景德镇珠山东路证券营业部,17
中国银河证券股份有限公司杭州艮山西路证券营业部,17
光大证券股份有限公司上海芳甸路证券营业部,17
申万宏源西部证券有限公司富阳江滨西大道证券营业部,17
西南证券股份有限公司广州分公司,17
方正证券股份有限公司杭州滨江通和路证券营业部,17
中国银河证券股份有限公司佛山南海桂澜北路证券营业部,17
平安证券股份有限公司重庆分公司,17
海通证券股份有限公司北京工人体育场北路证券营业部,17
世纪证券有限责任公司南昌阳明路证券营业部,17
东莞证券股份有限公司东莞石龙分公司,17
万和证券股份有限公司常熟联丰东路证券营业部,17
中信证券股份有限公司湖南分公司,17
东海证券股份有限公司上海静安区新闸路证券营业部,17
爱建证券有限责任公司上海张杨路证券营业部,17
广发证券股份有限公司深圳高新南一道证券营业部,17
国联证券股份有限公司湖北分公司,17
国泰君安证券股份有限公司深圳松岗证券营业部,17
东莞证券股份有限公司东莞横沥中山路证券营业部,17
中信证券股份有限公司桐庐迎春南路证券营业部,17
安信证券股份有限公司上海江宁路证券营业部,17
爱建证券有限责任公司宁波彩虹南路证券营业部,17
东方证券股份有限公司上海松江区沪亭北路证券营业部,17
广发证券股份有限公司深圳后海证券营业部,17
中银国际证券股份有限公司石家庄新华路证券营业部,17
方正证券股份有限公司岳阳东茅岭证券营业部,17
湘财证券股份有限公司沈阳绥化西街证券营业部,17
西部证券股份有限公司潍坊东风东街证券营业部,17
浙商证券股份有限公司慈溪三北西大街证券营业部,17
华鑫证券有限责任公司烟台迎春大街证券营业部,17
第一创业证券股份有限公司上海世纪大道证券营业部,17
国信证券股份有限公司绵阳兴达街证券营业部,17
中信证券（山东）有限责任公司青岛劲松七路证券营业部,17
兴业证券股份有限公司上海民生路第二证券营业部,17
国泰君安证券股份有限公司北京德外大街证券营业部,17
招商证券股份有限公司上海浦东新区浦东南路证券营业部,17
中信证券股份有限公司南昌贤士一路证券营业部,17
东海证券股份有限公司苏州分公司,17
中信建投证券股份有限公司济南经四路证券营业部,16
海通证券股份有限公司沈阳大西路证券营业部,16
信达证券股份有限公司长沙八一路证券营业部,16
东吴证券股份有限公司昆山环城北路证券营业部,16
西南证券股份有限公司湖北分公司,16
方正证券股份有限公司杭州南山路证券营业部,16
长江证券股份有限公司南京中央路证券营业部,16
西南证券股份有限公司福州分公司,16
中国中投证券有限责任公司珠海水湾路证券营业部,16
方正证券股份有限公司扬州新城河路证券营业部,16
华创证券有限责任公司贵阳新华路证券营业部,16
中信建投证券股份有限公司上海市华灵路证券营业部,16
华泰证券股份有限公司武汉武珞路证券营业部,16
兴业证券股份有限公司莆田东圳东路证券营业部,16
东方证券股份有限公司上海闸北区中兴路证券营业部,16
华福证券有限责任公司福州上三路证券营业部,16
海通证券股份有限公司济南泉城路证券营业部,16
国金证券股份有限公司重庆聚贤街证券营业部,16
国盛证券有限责任公司黄山洽阳路证券营业部,16
华泰证券股份有限公司成都郫县犀浦天府大道证券营业部,16
华泰证券股份有限公司沈阳青年大街证券营业部,16
华创证券有限责任公司杭州伟业路证券营业部,16
浙商证券股份有限公司临海崇和路证券营业部,16
中国银河证券股份有限公司北京黄寺大街证券营业部,16
方正证券股份有限公司北京回龙观西大街证券营业部,16
华泰证券股份有限公司广州番禺万达广场证券营业部,16
万联证券股份有限公司沈阳恒达路证券营业部,16
国金证券股份有限公司上海长宁区延安西路证券营业部,16
海通证券股份有限公司双鸭山五马路证券营业部,16
华安证券股份有限公司六安分公司,16
安信证券股份有限公司佛山顺德政通路证券营业部,16
新时代证券股份有限公司深圳深南大道金运世纪证券营业部,16
中原证券股份有限公司郑州分公司,16
天风证券股份有限公司广州华夏路证券营业部,16
华泰证券股份有限公司深圳海德三道证券营业部,16
国信证券股份有限公司,16
上海证券有限责任公司温州谢池商城证券营业部,16
光大证券股份有限公司上海宝山华和路证券营业部,16
华泰证券股份有限公司无锡苏锡路证券营业部,16
中信建投证券股份有限公司泰州青年路证券营业部,16
中泰证券股份有限公司烟台环山路证券营业部,16
联储证券有限责任公司上海中山西路证券营业部,16
方正证券股份有限公司杭州萧山金山路证券营业部,16
中航证券有限公司郑州嵩山南路证券营业部,16
上海证券有限责任公司嘉定证券营业部,16
安信证券股份有限公司佛山顺德容奇大道证券营业部,16
民生证券股份有限公司郑州桐柏路证券营业部,16
国金证券股份有限公司沈阳北陵大街证券营业部,16
湘财证券股份有限公司北京朝外大街证券营业部,16
广发证券股份有限公司郑州农业路证券营业部,16
湘财证券股份有限公司温州车站大道证券营业部,16
招商证券股份有限公司上海陆家嘴东路证券营业部,16
广发证券股份有限公司广州农林下路证券营业部,16
国泰君安证券股份有限公司北京金融街证券营业部,16
华宝证券有限责任公司成都天府大道证券营业部,16
财富证券有限责任公司长沙芙蓉中路证券营业部,16
金元证券股份有限公司上海徐汇区漕溪北路证券营业部,16
招商证券股份有限公司合肥北一环证券营业部,16
招商证券股份有限公司北京北三环路证券营业部,16
信达证券股份有限公司茂名迎宾路证券营业部,16
华福证券有限责任公司温州瓯江路证券营业部,16
申万宏源证券有限公司九江九瑞大道证券营业部,16
东莞证券股份有限公司厦门分公司,16
华泰证券股份有限公司镇江丹徒谷阳大道证券营业部,16
光大证券股份有限公司广州金穗路证券营业部,16
中信证券股份有限公司上海红宝石路证券营业部,16
申万宏源证券有限公司上海嘉定区塔城路证券营业部,16
山西证券股份有限公司北京太平庄证券营业部,16
华泰证券股份有限公司北京苏州街证券营业部,16
东海证券股份有限公司溧阳南大街证券营业部,16
财富证券有限责任公司深圳彩田路证券营业部,16
中信证券股份有限公司深圳科技园科苑路证券营业部,16
广州证券股份有限公司深圳福华路证券营业部,16
申万宏源西部证券有限公司武汉武大园一路证券营业部,16
财通证券股份有限公司慈溪开发大道证券营业部,16
国泰君安证券股份有限公司杭州萧山市心中路证券营业部,16
平安证券股份有限公司山东分公司,16
中信证券股份有限公司宁海气象北路证券营业部,16
申万宏源西部证券有限公司盐城解放南路证券营业部,16
东海证券股份有限公司杭州秋涛北路证券营业部,16
财通证券股份有限公司杭州金城路证券营业部,16
万和证券股份有限公司陕西分公司,16
广发证券股份有限公司北京建外大街证券营业部,16
爱建证券有限责任公司武汉建设大道证券营业部,16
长江证券股份有限公司武汉彭刘杨路证券营业部,16
东海证券股份有限公司深圳深南大道证券营业部,16
中泰证券股份有限公司杭州五星路证券营业部,16
东北证券股份有限公司长春东风大街证券营业部,16
财达证券股份有限公司天津江都路证券营业部,16
广发证券股份有限公司深圳前海证券营业部,16
华鑫证券有限责任公司郑州商务外环路证券营业部,16
广发证券股份有限公司梅州梅江二路证券营业部,16
华鑫证券有限责任公司西安阎良红安路证券营业部,16
申万宏源证券有限公司嘉兴禾兴南路证券营业部,16
万联证券股份有限公司广州珠江新城证券营业部,16
国泰君安证券股份有限公司乌鲁木齐新华北路证券营业部,16
恒泰证券股份有限公司杭州婺江路证券营业部,15
万和证券股份有限公司湖北分公司,15
广州证券股份有限公司温州温迪路证券营业部,15
国融证券股份有限公司西安高新一路证券营业部,15
申万宏源证券有限公司上海普陀区武宁路证券营业部,15
中信证券（山东）有限责任公司青岛香港中路证券营业部,15
国泰君安证券股份有限公司唐山建华西道证券营业部,15
申万宏源证券有限公司,15
西藏东方财富证券股份有限公司拉萨察古大道第二证券营业部,15
信达证券股份有限公司温岭万昌中路证券营业部,15
华西证券股份有限公司台州广场南路证券营业部,15
中信建投证券股份有限公司南昌北京东路证券营业部,15
中信建投证券股份有限公司东三环中路证券营业部,15
财通证券股份有限公司深圳卓越梅林中心广场证券营业部,15
恒泰证券股份有限公司深圳益田路卓越时代广场证券营业部,15
华泰证券股份有限公司吴江盛泽镇市场路证券营业部,15
国泰君安证券股份有限公司昆明人民中路证券营业部,15
广州证券股份有限公司北京三里河东路证券营业部,15
恒泰证券股份有限公司深圳香林路证券营业部,15
中信建投证券股份有限公司济南泺源大街证券营业部,15
上海证券有限责任公司南京江东北路证券营业部,15
天风证券股份有限公司武汉八一路证券营业部,15
爱建证券有限责任公司重庆火炬大道证券营业部,15
广州证券股份有限公司广州中山八路证券营业部,15
华泰证券股份有限公司宜昌西陵一路证券营业部,15
中国银河证券股份有限公司杭州海运国际大厦证券营业部,15
华安证券股份有限公司蚌埠分公司,15
财富证券有限责任公司益阳康富南路证券营业部,15
中国银河证券股份有限公司上海五莲路证券营业部,15
中泰证券股份有限公司惠州文明一路证券营业部,15
国信证券股份有限公司大连和平广场证券营业部,15
平安证券股份有限公司,15
南京证券股份有限公司张家港东环路证券营业部,15
光大证券股份有限公司东莞常平大道证券营业部,15
方正证券股份有限公司平顶山建设路证券营业部,15
招商证券股份有限公司苏州华池街证券营业部,15
国融证券股份有限公司成都锦东路证券营业部,15
东方证券股份有限公司上海浦东新区南门大街证券营业部,15
兴业证券股份有限公司北京西直门北大街证券营业部,15
瑞银证券有限责任公司上海花园石桥路证券营业部,15
方正证券股份有限公司岳阳巴陵东路证券营业部,15
光大证券股份有限公司东莞三元路证券营业部,15
华金证券股份有限公司上海宁夏路证券营业部,15
中泰证券股份有限公司上海虹梅路证券营业部,15
联储证券有限责任公司深圳分公司,15
安信证券股份有限公司北京阜成门证券营业部,15
光大证券股份有限公司上海中兴路证券营业部,15
中国银河证券股份有限公司广州东风西路证券营业部,15
国泰君安证券股份有限公司广州黄埔大道证券营业部,15
广发证券股份有限公司清远连江路证券营业部,15
浙商证券股份有限公司泉州云鹿路证券营业部,15
中泰证券股份有限公司,15
平安证券股份有限公司长沙五一大道证券营业部,15
浙商证券股份有限公司江苏分公司,15
广发证券股份有限公司烟台环山路证券营业部,15
华鑫证券有限责任公司西安群贤路证券营业部,15
广发证券股份有限公司上海东方路证券营业部,15
招商证券股份有限公司北京安立路证券营业部,15
中国中投证券有限责任公司广州滨江东路证券营业部,15
中国银河证券股份有限公司宁波翠柏路证券营业部,15
中信建投证券股份有限公司南京江宁金箔路证券营业部,15
万和证券股份有限公司成都五福桥证券营业部,15
光大证券股份有限公司南京中山东路证券营业部,15
安信证券股份有限公司广州体育西路证券营业部,15
华泰证券股份有限公司南宁中泰路证券营业部,15
国泰君安证券股份有限公司上海虹口区大连路证券营业部,15
中信证券股份有限公司上海中信广场证券营业部,15
申万宏源西部证券有限公司库尔勒滨河路证券营业部,15
国开证券股份有限公司北京中关村南大街证券营业部,15
西南证券股份有限公司上海普陀区平利路证券营业部,15
申万宏源证券有限公司上海浦东新区川沙路证券营业部,15
华西证券股份有限公司成都龙腾东路证券营业部,15
光大证券股份有限公司上海虹口区东大名路证券营业部,15
华泰证券股份有限公司苏州吴中大道证券营业部,15
英大证券有限责任公司福州五四路证券营业部,15
广发证券股份有限公司邢台公园东街证券营业部,15
长城证券股份有限公司广州天河北路证券营业部,15
中银国际证券股份有限公司上海新华路证券营业部,15
中国银河证券股份有限公司武汉澳门路证券营业部,15
中国银河证券股份有限公司广州天河北路证券营业部,15
中银国际证券股份有限公司长春同志街证券营业部,15
申万宏源证券有限公司深圳华强北路证券营业部,15
中信证券股份有限公司北京建外大街证券营业部,15
长江证券股份有限公司厦门鹭江道证券营业部,15
中国中投证券有限责任公司常州劳动西路证券营业部,15
广发证券股份有限公司东莞东城证券营业部,15
方正证券股份有限公司西安南大街证券营业部,14
国融证券股份有限公司北京北辰东路证券营业部,14
中国银河证券股份有限公司湛江雷州西湖大道证券营业部,14
申万宏源证券有限公司绍兴中兴南路证券营业部,14
东海证券股份有限公司洛阳凯旋西路证券营业部,14
申万宏源西部证券有限公司宜兴人民中路证券营业部,14
中信建投证券股份有限公司合肥长江西路证券营业部,14
中信建投证券股份有限公司株洲建设中路证券营业部,14
华福证券有限责任公司浙江分公司,14
中国银河证券股份有限公司温州锦绣路证券营业部,14
天风证券股份有限公司绍兴杨绍线证券营业部,14
国泰君安证券股份有限公司临沂北京路证券营业部,14
国元证券股份有限公司厦门钟林路证券营业部,14
江海证券有限公司厦门吕岭路证券营业部,14
中信证券股份有限公司晋江长兴路证券营业部,14
中信证券股份有限公司泉州宝洲路证券营业部,14
财达证券股份有限公司石家庄建设南大街证券营业部,14
上海证券有限责任公司乐清柳市惠丰路证券营业部,14
广发证券股份有限公司揭阳临江北路证券营业部,14
华泰证券股份有限公司苏州新市路证券营业部,14
中银国际证券股份有限公司大连黄河路证券营业部,14
中国中投证券有限责任公司苏州干将西路证券营业部,14
申万宏源证券有限公司东莞鸿福路证券营业部,14
国金证券股份有限公司上海长宁区长宁路证券营业部,14
广发证券股份有限公司温州瓯江路证券营业部,14
光大证券股份有限公司北京天通苑证券营业部,14
